factor_id,name,scope,category_path,unit,gas,value_kgco2e_per_unit,geography,publication_year,source,source_version,licence,retrieved_on
desnz.2025.4_300_3020_9_4,Passenger vehicles — Cars (by market segment) — Executive (Diesel),1,Passenger vehicles / Cars (by market segment) / Executive,miles,N2O,0.00269,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3021_9_1,Passenger vehicles — Cars (by market segment) — Executive (Petrol),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2e,0.32304,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3021_9_2,Passenger vehicles — Cars (by market segment) — Executive (Petrol),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2,0.32195,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3021_9_3,Passenger vehicles — Cars (by market segment) — Executive (Petrol),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CH4,0.00057,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3021_9_4,Passenger vehicles — Cars (by market segment) — Executive (Petrol),1,Passenger vehicles / Cars (by market segment) / Executive,miles,N2O,0.00052,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3022_9_1,Passenger vehicles — Cars (by market segment) — Executive (Unknown),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2e,0.2872,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3022_9_2,Passenger vehicles — Cars (by market segment) — Executive (Unknown),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2,0.28488,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3022_9_3,Passenger vehicles — Cars (by market segment) — Executive (Unknown),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CH4,0.00015,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3022_9_4,Passenger vehicles — Cars (by market segment) — Executive (Unknown),1,Passenger vehicles / Cars (by market segment) / Executive,miles,N2O,0.00218,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3023_9_1,Passenger vehicles — Cars (by market segment) — Executive (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2e,0.13291,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3023_9_2,Passenger vehicles — Cars (by market segment) — Executive (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2,0.13212,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3023_9_3,Passenger vehicles — Cars (by market segment) — Executive (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CH4,0.0004,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3023_9_4,Passenger vehicles — Cars (by market segment) — Executive (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,N2O,0.00038,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3024_9_1,Passenger vehicles — Cars (by market segment) — Executive (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2e,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3024_9_2,Passenger vehicles — Cars (by market segment) — Executive (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CO2,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3024_9_3,Passenger vehicles — Cars (by market segment) — Executive (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,CH4,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3024_9_4,Passenger vehicles — Cars (by market segment) — Executive (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Executive,miles,N2O,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_4_1,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2e,0.20632,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_4_2,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2,0.20464,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_4_3,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CH4,4.6368e-06,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_4_4,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,km,N2O,0.00167,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_4_1,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2e,0.30752,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_4_2,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2,0.30684,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_4_3,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CH4,0.00036,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_4_4,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,km,N2O,0.00032,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_4_1,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2e,0.25196,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_4_2,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2,0.25076,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_4_3,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CH4,0.00017,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_4_4,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,km,N2O,0.00103,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_4_1,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2e,0.11489,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_4_2,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2,0.11429,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_4_3,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CH4,0.00035,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_4_4,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,N2O,0.00025,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_4_1,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2e,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_4_2,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CO2,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_4_3,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,CH4,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_4_4,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,km,N2O,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_9_1,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2e,0.33205,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_9_2,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2,0.32934,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_9_3,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CH4,1e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3025_9_4,Passenger vehicles — Cars (by market segment) — Luxury (Diesel),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,N2O,0.00269,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_9_1,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2e,0.4949,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_9_2,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2,0.49381,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_9_3,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CH4,0.00057,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3026_9_4,Passenger vehicles — Cars (by market segment) — Luxury (Petrol),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,N2O,0.00052,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_9_1,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2e,0.4055,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_9_2,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2,0.40356,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_9_3,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CH4,0.00028,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3027_9_4,Passenger vehicles — Cars (by market segment) — Luxury (Unknown),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,N2O,0.00166,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_9_1,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2e,0.18488,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_9_2,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2,0.18393,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_9_3,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CH4,0.00055,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3028_9_4,Passenger vehicles — Cars (by market segment) — Luxury (Plug-in Hybrid Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,N2O,0.0004,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_9_1,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2e,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.4_300_3029_9_2,Passenger vehicles — Cars (by market segment) — Luxury (Battery Electric Vehicle),1,Passenger vehicles / Cars (by market segment) / Luxury,miles,CO2,0,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
